latitude,longitude,species,H5N1,H5N2,H7N2,H7N8,timestamp,provenance,new_timestamp
46.827798,7.109122,Eurasian Magpie,0,1,0,0,31.08.6494,Wild,31.08.2016
46.489021,7.377975,Blackbird,,,,0,18.07.6182,Wild,18.07.2016
46.699483,8.375067,Duck,0,0,0,1,7.02.7239,Livestock,7.02.2017
47.493223,9.445316,Duck,1,0,0,0,14.02.6589,Livestock,14.02.2016
47.363442,9.288063,Turkey,0,1,0,0,19.03.6518,Livestock,19.03.2016
46.054721,10.037141,Blackbird,0,1,0,0,8.08.6548,Wild,8.08.2016
46.823509,6.780151,House Sparrow,,0,0,,25.09.7237,Wild,25.09.2017
47.65311,7.582018,Goose,,0,0,,9.08.7414,Livestock,9.08.2017
46.638905,7.192754,House Sparrow,0,,0,,6.10.6308,Wild,6.10.2016
47.004224,7.766512,Great Tit,,,,0,5.04.6530,Wild,5.04.2016
46.734478,10.161918,Blackbird,0,1,0,0,29.02.6224,Wild,29.02.2016
47.794024,9.910866,Common Chaffinch,1,0,0,0,13.10.6219,Wild,13.10.2016
47.439267,8.362852,Duck,0,0,,0,14.02.6448,Livestock,14.02.2016
47.381376,6.950838,Barn Swallow,0,0,1,0,7.10.7151,Wild,7.10.2017
47.672319,6.24816,Barn Swallow,,0,,0,16.08.7256,Wild,16.08.2017
45.882337,7.605935,Common Chaffinch,,0,0,0,26.02.6339,Wild,26.02.2016
46.567637,9.801876,Chicken,1,0,0,0,13.05.6042,Livestock,13.05.2016
46.658725,10.489772,Turkey,0,,,,1.05.6853,Livestock,1.05.2016
46.651152,9.441284,Turkey,0,0,1,0,28.04.6827,Livestock,28.04.2016
47.790405,10.000193,Goose,,0,,0,30.03.7275,Livestock,30.03.2017
46.895875,6.554516,Turkey,0,0,0,1,14.08.7371,Livestock,14.08.2017
46.340407,9.470701,House Sparrow,0,1,0,0,8.01.6188,Wild,8.01.2016
47.213653,6.017181,Turkey,1,0,0,0,16.09.6762,Livestock,16.09.2016
47.80654,6.806681,Eurasian Blue Tit,0,1,0,0,17.04.6398,Wild,17.04.2016
47.569042,8.924486,Duck,0,1,0,0,27.10.6838,Livestock,27.10.2016
46.243359,10.017616,Turkey,0,0,1,0,26.10.6720,Livestock,26.10.2016
46.924683,7.458376,Goose,0,0,0,1,2.08.7175,Livestock,2.08.2017
46.054623,8.165021,European Robin,0,0,0,1,22.01.6479,Wild,22.01.2016
47.30604,7.282239,Goose,0,1,0,0,16.07.6064,Livestock,16.07.2016
46.713843,9.646652,Duck,0,1,0,0,10.04.7189,Livestock,10.04.2017
46.640829,6.56032,Duck,1,0,0,0,20.09.6601,Livestock,20.09.2016
46.913655,7.099316,Eurasian Magpie,1,0,0,0,24.11.6787,Wild,24.11.2016
46.299373,9.447797,Chicken,0,0,1,0,31.01.6344,Livestock,31.01.2016
46.264759,9.573978,Common Chaffinch,0,0,0,1,23.11.6108,Wild,23.11.2016
46.15595,9.960251,Duck,0,0,0,1,14.04.6490,Livestock,14.04.2016
46.373324,6.671052,Goose,0,1,0,0,17.02.6333,Livestock,17.02.2016
46.610113,8.181524,Barn Swallow,1,0,0,0,15.11.7132,Wild,15.11.2017
46.165193,6.048371,Turkey,0,1,0,0,15.06.6440,Livestock,15.06.2016
47.552679,10.143516,Turkey,0,0,0,1,18.07.6018,Livestock,18.07.2016
47.356291,7.822441,Eurasian Blue Tit,0,,0,,22.11.6482,Wild,22.11.2016
47.563432,8.501238,Duck,,,0,0,9.06.7395,Livestock,9.06.2017
46.685242,8.697862,Goose,0,1,0,0,31.08.6166,Livestock,31.08.2016
47.722264,9.51602,Turkey,0,0,1,0,14.09.6339,Livestock,14.09.2016
46.326266,6.493629,Goose,0,0,,,20.04.6962,Livestock,20.04.2016
46.841791,10.176013,Great Tit,0,1,0,0,29.10.6254,Wild,29.10.2016
47.376573,7.941625,Great Tit,,,0,,10.05.5993,Wild,10.05.2015
47.759922,6.301705,Goose,1,0,0,0,18.12.6500,Livestock,18.12.2016
46.758626,8.646091,Eurasian Magpie,0,0,1,0,21.04.6752,Wild,21.04.2016
47.438511,10.42659,Goose,0,0,0,1,22.06.6000,Livestock,22.06.2016
47.289616,6.798281,Eurasian Magpie,0,0,1,0,15.04.6654,Wild,15.04.2016
46.978273,8.648741,Eurasian Blue Tit,0,0,0,1,25.05.6612,Wild,25.05.2016
47.7191,8.269233,European Robin,0,0,0,0,13.09.6175,Wild,13.09.2016
46.790098,10.2793,Eurasian Magpie,0,,,,30.04.6197,Wild,30.04.2016
46.119044,10.19104,Duck,0,0,0,0,2.05.6479,Livestock,2.05.2016
46.741362,7.146722,Goose,1,0,0,0,15.04.6654,Livestock,15.04.2016
46.02085,7.56093,Goose,0,0,1,0,7.11.6893,Livestock,7.11.2016
46.320092,8.290176,Turkey,0,1,0,0,22.05.6399,Livestock,22.05.2016
46.310667,7.16985,Turkey,,0,0,,30.06.7433,Livestock,30.06.2017
46.876663,9.615224,Duck,0,0,1,0,16.05.6278,Livestock,16.05.2016
47.802012,8.878631,Eurasian Blue Tit,0,,0,,29.12.7257,Wild,29.12.2017
47.61372,8.930321,Blackbird,0,1,0,0,2.10.7312,Wild,2.10.2017
47.799653,8.294155,Duck,1,0,0,0,12.05.6111,Livestock,12.05.2016
47.597921,7.492361,Duck,0,0,1,0,8.09.7225,Livestock,8.09.2017
46.403572,10.228276,Duck,0,1,0,0,6.12.6819,Livestock,6.12.2016
45.979199,9.023725,Common Chaffinch,0,0,0,1,27.11.6298,Wild,27.11.2016
47.028749,8.954189,Duck,0,1,0,0,2.08.6801,Livestock,2.08.2016
46.489944,8.839364,Goose,0,0,0,1,25.03.6780,Livestock,25.03.2016
47.288527,10.116947,Duck,0,0,1,0,10.02.7311,Livestock,10.02.2017
46.40906,7.391008,Chicken,0,0,1,0,6.10.6121,Livestock,6.10.2016
46.141116,7.517008,Duck,0,,0,0,17.10.6901,Livestock,17.10.2016
46.484947,6.93325,Turkey,0,0,0,1,17.06.7424,Livestock,17.06.2017
47.232574,8.512252,Great Tit,1,0,0,0,11.01.7126,Wild,11.01.2017
47.162528,6.764502,Goose,1,0,0,0,26.06.6026,Livestock,26.06.2016
46.327162,10.484384,Common Chaffinch,1,0,0,0,30.09.6538,Wild,30.09.2016
47.282539,9.625444,Chicken,0,1,0,0,7.11.7244,Livestock,7.11.2017
47.325819,8.307308,Eurasian Magpie,,0,0,,24.04.6965,Wild,24.04.2016
47.671026,10.049037,Common Chaffinch,0,0,0,1,15.06.6135,Wild,15.06.2016
47.19154,8.537824,Duck,0,,0,,19.09.6788,Livestock,19.09.2016
47.356942,8.461968,Eurasian Blue Tit,0,0,0,1,4.08.6755,Wild,4.08.2016
47.265456,9.821463,Eurasian Magpie,1,0,0,0,2.09.6963,Wild,2.09.2016
46.954087,8.874864,Chicken,0,1,0,0,29.08.7265,Livestock,29.08.2017
47.337301,7.810307,Barn Swallow,0,0,1,0,27.08.6350,Wild,27.08.2016
47.486372,9.040807,Eurasian Blue Tit,0,0,0,1,29.09.6935,Wild,29.09.2016
46.316848,8.148745,Turkey,,,0,,25.07.6585,Livestock,25.07.2016
46.120787,8.475166,Turkey,0,0,0,1,8.05.6764,Livestock,8.05.2016
46.124989,9.174233,Common Chaffinch,0,0,1,0,23.05.6494,Wild,23.05.2016
47.328104,9.968629,Barn Swallow,0,1,0,0,5.10.7033,Wild,5.10.2017
47.237587,6.179769,Eurasian Magpie,0,0,0,1,2.03.6834,Wild,2.03.2016
46.501022,6.568,Goose,0,0,0,1,4.05.7253,Livestock,4.05.2017
46.251007,9.743139,Eurasian Blue Tit,,,0,,13.02.6822,Wild,13.02.2016
46.438992,10.205352,Goose,,0,0,,20.10.6435,Livestock,20.10.2016
46.665046,7.779609,Goose,0,0,0,1,3.07.6311,Livestock,3.07.2016
46.188444,9.01382,Barn Swallow,0,0,0,1,24.01.7089,Wild,24.01.2017
47.401602,6.873156,Duck,0,0,1,0,12.01.7221,Livestock,12.01.2017
46.7971,8.663074,Goose,0,0,0,1,28.12.6624,Livestock,28.12.2016
47.142963,7.752824,Duck,0,,,0,28.12.6437,Livestock,28.12.2016
47.714274,6.015945,Duck,0,0,,0,2.11.7287,Livestock,2.11.2017
46.627734,6.147622,Turkey,0,1,0,0,6.08.6991,Livestock,6.08.2016
47.721612,8.463168,Blackbird,0,0,0,1,14.08.6505,Wild,14.08.2016
47.576871,9.110891,Blackbird,1,0,0,0,7.02.6373,Wild,7.02.2016
46.511182,6.461529,Duck,1,0,0,0,28.10.7284,Livestock,28.10.2017
46.733946,6.959239,Chicken,0,1,0,0,11.12.6307,Livestock,11.12.2016
45.922462,8.496631,Goose,0,1,0,0,27.06.7197,Livestock,27.06.2017
46.024302,9.610847,Great Tit,0,0,0,1,10.05.6485,Wild,10.05.2016
46.66982,7.830249,Blackbird,0,,0,,19.06.6325,Wild,19.06.2016
46.056568,8.997194,Blackbird,1,0,0,0,5.10.7197,Wild,5.10.2017
45.890355,7.164242,Turkey,0,0,1,0,4.04.7396,Livestock,4.04.2017
45.868665,8.211541,House Sparrow,0,1,0,0,28.04.6663,Wild,28.04.2016
46.865416,6.890552,Turkey,,,0,0,23.08.6465,Livestock,23.08.2016
47.224912,6.963757,Goose,0,0,0,1,17.03.6423,Livestock,17.03.2016
47.737204,6.851482,Goose,0,0,0,,20.05.6304,Livestock,20.05.2016
46.859069,8.787684,Duck,0,1,0,0,3.04.7301,Livestock,3.04.2017
47.480452,10.379844,Blackbird,0,0,0,0,16.07.6274,Wild,16.07.2016
46.247624,6.914018,Goose,1,0,0,0,30.05.7130,Livestock,30.05.2017
47.17989,6.818674,Chicken,0,0,1,0,23.10.6976,Livestock,23.10.2016
45.825059,8.640018,Goose,0,0,0,1,19.12.6313,Livestock,19.12.2016
46.567666,7.047998,Great Tit,0,,0,,7.01.6398,Wild,7.01.2016
46.435291,9.152816,House Sparrow,0,0,1,0,6.09.6428,Wild,6.09.2016
47.250026,10.268514,Turkey,0,,0,,8.01.6024,Livestock,8.01.2016
46.682645,8.416689,Barn Swallow,0,0,0,1,26.04.7434,Wild,26.04.2017
47.703038,10.144135,Duck,0,0,0,1,2.10.6072,Livestock,2.10.2016
46.424473,6.265735,Chicken,1,0,0,0,16.12.6241,Livestock,16.12.2016
46.665939,7.143353,Great Tit,,0,0,0,26.08.6186,Wild,26.08.2016
46.798796,7.351205,Barn Swallow,0,0,1,0,6.10.6987,Wild,6.10.2016
46.878143,5.976289,Chicken,0,1,0,0,17.07.6392,Livestock,17.07.2016
46.832904,10.350513,Goose,,0,,0,29.05.6802,Livestock,29.05.2016
47.20539,6.341524,Eurasian Blue Tit,0,0,0,1,27.06.7407,Wild,27.06.2017
46.260479,7.524441,Chicken,,,0,,12.11.6030,Livestock,12.11.2016
47.699772,7.022713,Turkey,,,,0,28.05.7340,Livestock,28.05.2017
46.119139,7.413744,Great Tit,0,0,1,0,7.09.6756,Wild,7.09.2016
46.462322,6.570227,Eurasian Magpie,,,0,,12.05.6416,Wild,12.05.2016
46.722487,9.763286,Barn Swallow,1,0,0,0,22.02.7015,Wild,22.02.2017
46.022874,8.867289,Great Tit,0,0,0,1,21.06.6912,Wild,21.06.2016
46.947333,8.22691,Eurasian Magpie,,0,0,,11.08.6807,Wild,11.08.2016
47.109413,8.412688,Duck,,0,,0,9.08.6010,Livestock,9.08.2016
47.119027,10.01479,European Robin,0,,,,28.07.5978,Wild,28.07.2015
45.882361,9.39423,Turkey,1,0,0,0,5.03.6181,Livestock,5.03.2016
47.7166,8.67229,Turkey,1,0,0,0,31.07.6191,Livestock,31.07.2016
46.314778,7.465537,Goose,1,0,0,0,28.04.6991,Livestock,28.04.2016
47.684298,7.407541,Great Tit,0,0,0,1,16.12.6569,Wild,16.12.2016
47.256018,7.546804,Chicken,0,,0,,28.12.6437,Livestock,28.12.2016
47.562805,6.836295,European Robin,0,1,0,0,25.12.6247,Wild,25.12.2016
46.699878,8.765671,Common Chaffinch,0,0,1,0,6.08.6335,Wild,6.08.2016
47.59552,6.150066,House Sparrow,0,0,1,0,30.09.6187,Wild,30.09.2016
45.992823,8.032207,Common Chaffinch,0,1,0,0,11.07.7160,Wild,11.07.2017
47.302905,6.994608,Eurasian Magpie,0,0,,0,19.11.7299,Wild,19.11.2017
46.489734,5.961438,Great Tit,0,,,,10.11.7175,Wild,10.11.2017
47.136398,8.109277,Turkey,,,,,27.01.6318,Livestock,27.01.2016
46.015929,6.992101,Blackbird,,,0,0,21.06.6607,Wild,21.06.2016
47.620883,8.907018,European Robin,0,1,0,0,11.11.7270,Wild,11.11.2017
46.103015,9.447481,Eurasian Magpie,0,,0,,14.02.6284,Wild,14.02.2016
45.990425,10.48585,Duck,0,0,0,1,28.09.7286,Livestock,28.09.2017
46.534622,9.842744,House Sparrow,0,0,0,0,11.08.6948,Wild,11.08.2016
45.95153,10.062143,Duck,,,,0,21.08.7118,Livestock,21.08.2017
46.423751,8.505302,Chicken,,,0,,17.01.7224,Livestock,17.01.2017
46.906845,6.566547,European Robin,0,0,1,0,10.10.6662,Wild,10.10.2016
46.813663,6.739862,Chicken,0,0,1,0,14.07.6015,Livestock,14.07.2016
47.033199,7.070098,Goose,0,0,1,0,30.10.6559,Livestock,30.10.2016
46.42115,6.949058,Turkey,0,0,1,0,18.09.6834,Livestock,18.09.2016
45.870383,8.278075,Eurasian Blue Tit,0,1,0,0,29.09.7099,Wild,29.09.2017
46.800456,6.225063,Barn Swallow,0,0,1,0,5.06.6480,Wild,5.06.2016
46.071331,8.333293,Goose,0,0,0,1,20.12.6431,Livestock,20.12.2016
47.303913,6.572328,Turkey,1,0,0,0,25.09.6184,Livestock,25.09.2016
46.102102,7.614133,Barn Swallow,0,0,1,0,23.03.7223,Wild,23.03.2017
46.105669,10.134874,Barn Swallow,1,0,0,0,31.10.5998,Wild,31.10.2015
47.680265,6.381314,Chicken,,,,,17.03.6938,Livestock,17.03.2016
45.878761,8.433486,Goose,0,,,0,10.01.6306,Livestock,10.01.2016
47.210388,7.246291,Goose,0,0,0,1,4.09.6169,Livestock,4.09.2016
47.43736,8.894018,House Sparrow,0,1,0,0,9.05.6554,Wild,9.05.2016
46.200898,6.844344,European Robin,,,,0,2.11.6608,Wild,2.11.2016
46.202971,7.540678,Chicken,0,,0,,19.10.6645,Livestock,19.10.2016
47.426845,7.793185,Turkey,,,0,0,28.11.6439,Livestock,28.11.2016
46.928229,5.966504,Barn Swallow,0,0,,,21.03.6590,Wild,21.03.2016
47.500351,7.348955,Turkey,,,,,21.02.6710,Livestock,21.02.2016
46.928574,7.373576,Common Chaffinch,0,1,0,0,27.02.6316,Wild,27.02.2016
46.906089,8.629818,Goose,0,0,0,1,23.08.6675,Livestock,23.08.2016
47.797186,8.518737,House Sparrow,,0,0,,21.07.7261,Wild,21.07.2017
45.928556,10.479494,Blackbird,0,0,0,1,10.12.6120,Wild,10.12.2016
46.687134,9.323941,Duck,0,0,1,0,19.01.7273,Livestock,19.01.2017
46.341419,9.436988,Common Chaffinch,0,0,0,1,10.01.6962,Wild,10.01.2016
46.698103,9.971403,Great Tit,0,0,0,1,29.08.6048,Wild,29.08.2016
47.782907,6.111789,Common Chaffinch,0,0,0,1,20.02.6031,Wild,20.02.2016
47.401011,6.369383,Chicken,0,,,0,5.11.6985,Livestock,5.11.2016
46.214115,7.797279,Common Chaffinch,0,1,0,0,6.09.6264,Wild,6.09.2016
46.907992,10.48191,European Robin,1,0,0,0,8.12.6025,Wild,8.12.2016
45.844297,7.827875,Great Tit,,0,,0,1.09.6284,Wild,1.09.2016
46.545012,6.671606,Great Tit,0,0,0,1,5.07.6852,Wild,5.07.2016
46.062873,7.183945,Common Chaffinch,0,1,0,0,30.08.6868,Wild,30.08.2016
46.092426,8.239575,Duck,,0,,,27.06.6705,Livestock,27.06.2016
46.2747,8.370839,Turkey,,0,0,0,6.07.6478,Livestock,6.07.2016
47.233672,8.053756,European Robin,0,0,0,1,13.11.6709,Wild,13.11.2016
46.955443,9.748887,Goose,0,0,0,1,14.03.6492,Livestock,14.03.2016
46.33029,10.432332,Chicken,0,1,0,0,15.11.7273,Livestock,15.11.2017
45.882632,9.290476,Barn Swallow,0,0,0,1,28.05.6661,Wild,28.05.2016
46.698024,9.532185,Barn Swallow,0,0,1,0,9.09.6851,Wild,9.09.2016
46.753955,7.809206,Barn Swallow,0,0,1,0,19.11.6433,Wild,19.11.2016
47.197206,9.043426,Blackbird,0,0,0,1,13.03.7099,Wild,13.03.2017
46.653241,8.756525,Blackbird,,,0,,9.03.6394,Wild,9.03.2016
47.659226,6.798694,House Sparrow,0,0,0,1,15.03.6656,Wild,15.03.2016
47.682569,7.99137,Turkey,0,0,1,0,2.05.5987,Livestock,2.05.2015
47.163407,7.546326,Eurasian Magpie,0,,,,20.04.6634,Wild,20.04.2016
46.029427,8.087825,Chicken,0,0,0,0,27.03.6383,Livestock,27.03.2016
47.266643,6.45086,Blackbird,0,0,0,1,18.08.6203,Wild,18.08.2016
47.154486,9.350015,Eurasian Blue Tit,0,1,0,0,17.11.6361,Wild,17.11.2016
46.446651,8.607864,Duck,0,0,0,1,9.03.7119,Livestock,9.03.2017
45.955451,7.447653,Great Tit,0,0,0,1,18.10.6481,Wild,18.10.2016
47.512407,7.490425,Goose,1,0,0,0,25.07.6421,Livestock,25.07.2016
47.071995,9.149201,Duck,0,0,1,0,25.09.7119,Livestock,25.09.2017
46.982604,9.514484,Goose,0,0,1,0,18.08.7374,Livestock,18.08.2017
46.21806,10.386167,Goose,1,0,0,0,28.01.6062,Livestock,28.01.2016
47.617829,6.388732,Duck,0,1,0,0,23.01.6643,Livestock,23.01.2016
47.048009,9.30756,Goose,0,0,1,0,6.07.6993,Livestock,6.07.2016
46.764089,9.362909,Turkey,0,0,,0,3.06.6595,Livestock,3.06.2016
46.520183,7.515709,Chicken,0,0,0,1,24.01.6574,Livestock,24.01.2016
46.424685,9.300693,Blackbird,0,0,0,,17.08.6226,Wild,17.08.2016
46.208072,7.306524,Eurasian Magpie,0,0,0,1,31.01.7187,Wild,31.01.2017
46.443254,6.41017,House Sparrow,0,1,0,0,27.03.6524,Wild,27.03.2016
47.020585,9.465445,Common Chaffinch,0,0,1,0,21.12.7110,Wild,21.12.2017
46.666406,7.962026,House Sparrow,1,0,0,0,14.05.6370,Wild,14.05.2016
47.109835,7.641363,House Sparrow,,0,0,,18.01.6289,Wild,18.01.2016
46.798596,7.263097,European Robin,,,,0,2.08.6286,Wild,2.08.2016
47.276019,9.285213,Chicken,0,0,0,0,19.07.5972,Livestock,19.07.2015
46.422309,9.551885,Chicken,0,,0,0,29.07.6588,Livestock,29.07.2016
46.962421,9.809469,European Robin,0,0,1,0,3.10.6564,Wild,3.10.2016
46.066699,7.534871,Duck,0,0,0,1,25.07.6585,Livestock,25.07.2016
47.111257,7.501557,House Sparrow,,0,0,,14.09.7018,Wild,14.09.2017
47.710837,6.393795,Chicken,,0,,0,13.03.6046,Livestock,13.03.2016
46.012935,8.184485,Chicken,0,0,0,1,18.06.7214,Livestock,18.06.2017
47.492358,6.58115,Chicken,0,0,0,1,6.09.6100,Livestock,6.09.2016
47.553475,7.754726,European Robin,0,0,,,27.01.6459,Wild,27.01.2016
47.439713,8.007504,Turkey,0,,,0,31.05.7389,Livestock,31.05.2017
47.561795,10.122058,Eurasian Blue Tit,1,0,0,0,6.12.7006,Wild,6.12.2017
45.985769,6.395848,Barn Swallow,1,0,0,0,20.08.6275,Wild,20.08.2016
46.727452,8.635456,Goose,0,0,0,1,7.02.7426,Livestock,7.02.2017
46.230713,6.179114,European Robin,0,0,0,1,9.02.6117,Wild,9.02.2016
46.774382,6.492403,Duck,1,0,0,0,9.12.6681,Livestock,9.12.2016
46.266287,8.240927,Blackbird,0,0,1,0,4.08.6545,Wild,4.08.2016
45.950511,9.933559,Eurasian Magpie,0,1,0,0,28.01.6062,Wild,28.01.2016
47.560912,10.271652,Eurasian Magpie,0,0,0,1,26.07.7241,Wild,26.07.2017
46.563156,6.738046,European Robin,0,0,1,0,26.09.6161,Wild,26.09.2016
46.174375,7.685116,Eurasian Blue Tit,,,,0,30.01.6695,Wild,30.01.2016
47.108801,7.908066,House Sparrow,1,0,0,0,11.04.7284,Wild,11.04.2017
47.720747,7.069288,European Robin,1,0,0,0,17.11.7414,Wild,17.11.2017
47.488208,9.123945,Goose,0,0,0,,1.01.7330,Livestock,1.01.2017
47.786753,7.641897,Great Tit,0,0,,,16.02.6871,Wild,16.02.2016
47.108379,10.180085,Duck,,,,0,18.06.6722,Livestock,18.06.2016
46.852099,6.847017,Turkey,1,0,0,0,24.06.7171,Livestock,24.06.2017
46.860479,9.745558,Eurasian Blue Tit,0,1,0,0,11.08.6643,Wild,11.08.2016
47.041055,7.83563,Goose,,,0,0,30.08.6212,Livestock,30.08.2016
46.64718,7.94824,Blackbird,1,0,0,0,1.08.6519,Wild,1.08.2016
47.340591,9.801013,Chicken,0,0,0,0,14.11.6453,Livestock,14.11.2016
46.94464,6.172982,Duck,0,,0,0,13.01.5981,Livestock,13.01.2015
45.996065,6.360249,Goose,,,0,,23.11.7161,Livestock,23.11.2017
46.235016,9.308145,Eurasian Blue Tit,0,0,1,0,27.03.6173,Wild,27.03.2016
46.872437,6.932709,Duck,0,0,0,1,18.03.6026,Livestock,18.03.2016
47.185175,10.247184,Common Chaffinch,0,,,0,10.04.6159,Wild,10.04.2016
46.667469,8.816358,House Sparrow,0,0,0,,29.03.6127,Wild,29.03.2016
46.956465,5.985816,Duck,1,0,0,0,13.06.6742,Livestock,13.06.2016
45.995065,9.270089,Goose,0,0,1,0,2.03.6998,Livestock,2.03.2016
46.289446,9.973883,Barn Swallow,0,0,0,0,12.04.6067,Wild,12.04.2016
46.648925,6.204255,Duck,0,,0,0,23.08.7190,Livestock,23.08.2017
46.017761,7.084648,Barn Swallow,0,0,0,1,27.01.6459,Wild,27.01.2016
46.681622,7.950011,Chicken,0,0,1,0,28.05.7199,Livestock,28.05.2017
46.956424,9.336161,Chicken,0,0,1,0,16.10.6573,Livestock,16.10.2016
46.639153,7.287317,House Sparrow,0,0,1,0,16.08.6764,Wild,16.08.2016
46.720246,9.435631,Barn Swallow,,,0,,6.10.6636,Wild,6.10.2016
47.261706,7.744294,Eurasian Blue Tit,0,0,1,0,17.09.6693,Wild,17.09.2016
45.845212,8.865343,European Robin,0,1,0,0,10.07.6668,Wild,10.07.2016
46.746588,6.722629,European Robin,,0,0,,31.10.6841,Wild,31.10.2016
46.0379,9.768545,Common Chaffinch,0,1,0,0,14.10.6711,Wild,14.10.2016
47.502511,6.942122,Common Chaffinch,1,0,0,0,27.09.7355,Wild,27.09.2017
46.390002,10.227941,Barn Swallow,0,1,0,0,1.03.6201,Wild,1.03.2016
46.553499,9.613903,Goose,1,0,0,0,17.07.6556,Livestock,17.07.2016
46.328043,7.302842,Goose,,0,0,,9.07.7111,Livestock,9.07.2017
47.094626,9.064956,Turkey,0,1,0,0,5.12.6140,Livestock,5.12.2016
47.157848,7.418521,House Sparrow,0,0,0,1,14.04.6490,Wild,14.04.2016
47.112162,10.20762,Chicken,,0,,,10.01.6634,Livestock,10.01.2016
46.929043,9.978402,European Robin,0,0,1,0,15.03.7358,Wild,15.03.2017
46.184344,6.805523,Great Tit,0,1,0,0,13.04.7425,Wild,13.04.2017
46.156652,8.69793,Duck,0,,0,0,19.08.6813,Livestock,19.08.2016
46.313056,6.659669,Chicken,0,0,1,0,22.11.7348,Livestock,22.11.2017
47.358477,7.658254,Goose,1,0,0,0,9.04.6907,Livestock,9.04.2016
46.328502,7.586828,Common Chaffinch,0,0,0,1,25.10.6415,Wild,25.10.2016
47.001262,9.132063,Duck,0,1,0,0,29.10.6605,Livestock,29.10.2016
46.824044,6.87106,Duck,0,1,0,0,8.03.6604,Livestock,8.03.2016
46.533945,9.913009,Goose,0,,0,0,8.02.7403,Livestock,8.02.2017
45.98347,6.06031,Great Tit,0,0,0,1,26.05.6402,Wild,26.05.2016
47.373017,6.799238,Chicken,0,0,0,1,14.05.6160,Livestock,14.05.2016
46.941161,9.547351,Eurasian Magpie,0,0,,0,3.11.7123,Wild,3.11.2017
47.670584,7.421192,Great Tit,0,1,0,0,11.11.7270,Wild,11.11.2017
45.875087,7.926755,Turkey,0,0,0,1,22.03.6872,Livestock,22.03.2016
46.620238,10.395242,Barn Swallow,0,1,0,0,5.04.6530,Wild,5.04.2016
46.9232,8.918983,Turkey,0,1,0,0,7.06.6060,Livestock,7.06.2016
46.58712,10.088948,Blackbird,,,,0,19.05.6163,Wild,19.05.2016
46.254538,9.334567,European Robin,0,1,0,0,1.01.6464,Wild,1.01.2016
47.352443,8.303362,Chicken,0,1,0,0,11.03.7332,Livestock,11.03.2017
46.023823,7.482715,European Robin,1,0,0,0,14.06.6719,Wild,14.06.2016
46.883137,9.705432,Goose,1,0,0,0,29.04.7319,Livestock,29.04.2017
47.804197,10.167243,Blackbird,0,0,0,1,12.04.6605,Wild,12.04.2016
46.641948,9.716625,House Sparrow,0,0,0,1,24.06.7148,Wild,24.06.2017
46.377508,6.389386,Goose,0,,,0,10.01.6096,Livestock,10.01.2016
47.075209,9.393569,Blackbird,0,0,1,0,31.01.6321,Wild,31.01.2016
46.486322,7.196259,Turkey,1,0,0,0,19.09.6086,Livestock,19.09.2016
47.200822,8.642358,Goose,0,1,0,0,26.06.6751,Livestock,26.06.2016
46.179569,6.364657,Eurasian Blue Tit,1,0,0,0,14.03.7217,Wild,14.03.2017
46.849426,8.792966,Eurasian Magpie,0,0,1,0,12.09.6736,Wild,12.09.2016
47.72033,9.303232,Goose,0,0,1,0,16.03.6305,Livestock,16.03.2016
47.80038,7.991096,Common Chaffinch,0,0,0,1,18.07.7376,Wild,18.07.2017
47.267805,7.255942,Chicken,,,0,,25.03.6944,Livestock,25.03.2016
47.378258,8.706,Turkey,,,0,0,2.01.7307,Livestock,2.01.2017
47.485892,7.114015,Eurasian Blue Tit,0,0,0,1,19.01.7296,Wild,19.01.2017
46.14041,9.127425,Duck,0,0,1,0,20.06.6443,Livestock,20.06.2016
46.786845,9.421611,Common Chaffinch,0,0,0,,10.12.7009,Wild,10.12.2017
45.946883,9.744625,Great Tit,0,,,,20.05.6327,Wild,20.05.2016
47.218106,6.780933,Chicken,0,0,1,0,10.04.7189,Livestock,10.04.2017
47.670594,7.746985,Chicken,,,,,7.06.6060,Livestock,7.06.2016
46.047121,7.985151,Eurasian Magpie,0,1,0,0,24.11.6623,Wild,24.11.2016
46.366692,8.130074,Blackbird,,,,,12.08.6246,Wild,12.08.2016
47.49225,7.813686,European Robin,0,,,,5.12.7029,Wild,5.12.2017
46.13306,8.77993,European Robin,0,0,1,0,27.08.5976,Wild,27.08.2015
46.888023,10.404454,Chicken,0,,0,,19.09.6624,Livestock,19.09.2016
46.758488,9.145921,Chicken,,,,0,13.02.7196,Livestock,13.02.2017
47.332225,7.269612,Eurasian Magpie,0,1,0,0,11.12.6940,Wild,11.12.2016
47.078144,9.599278,Eurasian Blue Tit,0,0,1,0,6.05.6154,Wild,6.05.2016
47.780411,10.188831,Turkey,1,0,0,0,25.12.6411,Livestock,25.12.2016
46.281348,9.171514,European Robin,0,1,0,0,17.07.6251,Wild,17.07.2016
46.869864,7.569188,Chicken,0,0,0,1,11.07.6084,Livestock,11.07.2016
47.599785,8.866035,Chicken,,,,0,26.06.6869,Livestock,26.06.2016
46.986768,7.513636,Duck,0,1,0,0,20.09.7116,Livestock,20.09.2017
46.294201,7.232219,Eurasian Magpie,1,0,0,0,30.10.6208,Wild,30.10.2016
46.279314,9.671749,Chicken,0,0,0,1,19.01.7155,Livestock,19.01.2017
47.806826,7.070858,Chicken,1,0,0,0,3.09.7104,Livestock,3.09.2017
